name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,left,a,25,25,0,,,,,,,,,hatred,,,,,a,1,0.8374508339984459,None,,,,,,,,,,,,,0,25,25,37,185.32749408400014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1750416670002,186.18660287499915,186.18660287499915,186.4238326249997,186.43616304199895,186.43616304199895,,,,,,,,,,,,,,,,,,,,,185.3192609589987,185.32749408400014,185.32749408400014,185.32749408400014,186.1748009999992,a,1,0.8374508339984459,None,186.1749490000002,186.17500304199893,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,26,26,0,,,,,,,,,tragedy,,,,,a,1,0.8049151250015711,None,,,,,,,,,,,,,0,26,26,39,186.43616304199895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.24981487500008,187.26194054199914,187.26194054199914,187.49820391699905,187.51076116699915,187.51076116699915,,,,,,,,,,,,,,,,,,,,,186.42812708400015,186.43616304199895,186.43616304199895,186.43616304199895,187.24956812500022,a,1,0.8049151250015711,None,187.2497222919992,187.24977637499978,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,27,27,0,,,,,,,,,accident,,,,,a,1,0.9138662080003996,None,,,,,,,,,,,,,0,27,27,30,187.51076116699915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4333792919988,188.4454156669999,188.4454156669999,188.68147016699913,188.69399204199908,188.69399204199908,,,,,,,,,,,,,,,,,,,,,187.5022870419998,187.51076116699915,187.51076116699915,187.51076116699915,188.43313449999914,a,1,0.9138662080003996,None,188.4332851250001,188.43333924999934,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,28,28,0,,,,,,,,,poverty,,,,,a,1,0.5980450419992849,None,,,,,,,,,,,,,0,28,28,46,188.69399204199908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.29957220899996,189.31172566699934,189.31172566699934,189.54808841699924,189.56070391699905,189.56070391699905,,,,,,,,,,,,,,,,,,,,,188.68576549999852,188.69399204199908,188.69399204199908,188.69399204199908,189.29932933399868,a,1,0.5980450419992849,None,189.29947837500004,189.29953229199964,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,29,29,0,,,,,,,,,pollute,,,,,a,1,0.6423072500001581,None,,,,,,,,,,,,,0,29,29,38,189.56070391699905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.2090385419997,190.22076212499996,190.22076212499996,190.45751437499894,190.47042579200024,190.47042579200024,,,,,,,,,,,,,,,,,,,,,189.5520579999993,189.56070391699905,189.56070391699905,189.56070391699905,190.20872925000003,a,1,0.6423072500001581,None,190.20891858399955,190.2089885839996,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,30,30,0,,,,,,,,,health,,,,,l,1,0.7208279999995284,None,,,,,,,,,,,,,0,30,30,2,190.47042579200024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.19929329200022,191.21140529199874,191.21140529199874,191.44826574999934,191.47379741700024,191.47379741700024,,,,,,,,,,,,,,,,,,,,,190.46229704199868,190.47042579200024,190.47042579200024,190.47042579200024,191.19904770899848,l,1,0.7208279999995284,None,191.19919941700027,191.19925433400022,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,31,31,0,,,,,,,,,pleasure,,,,,l,1,0.6141988750005112,None,,,,,,,,,,,,,0,31,31,9,191.47379741700024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.091795291999,192.09947479199946,192.09947479199946,192.34089004199996,192.35281804199985,192.35281804199985,,,,,,,,,,,,,,,,,,,,,191.4519114169998,191.47379741700024,191.47379741700024,191.47379741700024,192.09154766699976,l,1,0.6141988750005112,None,192.09170120899944,192.09175579200019,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,32,32,0,,,,,,,,,grief,,,,,a,1,0.5434271249996527,None,,,,,,,,,,,,,0,32,32,32,192.35281804199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.89907062499879,192.91096170899982,192.91096170899982,193.14852279200022,193.16089429199928,193.16089429199928,,,,,,,,,,,,,,,,,,,,,192.34501345900026,192.35281804199985,192.35281804199985,192.35281804199985,192.8988303749993,a,1,0.5434271249996527,None,192.89897733399994,192.89903195899933,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,33,33,0,,,,,,,,,laughter,,,,,l,1,0.5270650420006859,None,,,,,,,,,,,,,0,33,33,23,193.16089429199928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.69302483399952,193.70514787499997,193.70514787499997,193.94098954199944,193.95307633399898,193.95307633399898,,,,,,,,,,,,,,,,,,,,,193.15252308399977,193.16089429199928,193.16089429199928,193.16089429199928,193.69270883399986,l,1,0.5270650420006859,None,193.6929044999997,193.6929747919985,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,34,34,0,,,,,,,,,sickness,,,,,a,1,0.797294875001171,None,,,,,,,,,,,,,0,34,34,29,193.95307633399898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.75947333399927,194.77107570899898,194.77107570899898,195.007222541999,195.01956870899994,195.01956870899994,,,,,,,,,,,,,,,,,,,,,193.94521033399906,193.95307633399898,193.95307633399898,193.95307633399898,194.7592197089998,a,1,0.797294875001171,None,194.7593793750002,194.75943441699928,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,35,35,0,,,,,,,,,abuse,,,,,a,1,0.6470052919994487,None,,,,,,,,,,,,,0,35,35,25,195.01956870899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6754007089985,195.68733933399926,195.68733933399926,195.92443283399916,195.93773491699903,195.93773491699903,,,,,,,,,,,,,,,,,,,,,195.01146616699953,195.01956870899994,195.01956870899994,195.01956870899994,195.67515641699902,a,1,0.6470052919994487,None,195.67530599999918,195.67536016699887,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,36,36,0,,,,,,,,,death,,,,,a,1,0.6127740829997492,None,,,,,,,,,,,,,0,36,36,31,195.93773491699903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.55934312499994,196.57111779200022,196.57111779200022,196.80754087499918,196.81973554199976,196.81973554199976,,,,,,,,,,,,,,,,,,,,,195.92949929199858,195.93773491699903,195.93773491699903,195.93773491699903,196.55909445899852,a,1,0.6127740829997492,None,196.55924829200012,196.5593037919989,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,37,37,0,,,,,,,,,rotten,,,,,a,1,0.6946916249999049,None,,,,,,,,,,,,,0,37,37,45,196.81973554199976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.52534312499847,197.53707583399955,197.53707583399955,197.77389004199904,197.78542516699963,197.78542516699963,,,,,,,,,,,,,,,,,,,,,196.81180408399996,196.81973554199976,196.81973554199976,196.81973554199976,197.52509287499925,a,1,0.6946916249999049,None,197.5252422499998,197.5253040839998,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,38,38,0,,,,,,,,,kill,,,,,a,1,0.5841117079999094,None,,,,,,,,,,,,,0,38,38,40,197.78542516699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.37518045899924,198.3868223339996,198.3868223339996,198.62421087499933,198.6366232499986,198.6366232499986,,,,,,,,,,,,,,,,,,,,,197.77729341699887,197.78542516699963,197.78542516699963,197.78542516699963,198.37494020899976,a,1,0.5841117079999094,None,198.3750862500001,198.37514116700004,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,39,39,0,,,,,,,,,divorce,,,,,a,1,0.6735193749991595,None,,,,,,,,,,,,,0,39,39,47,198.6366232499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.31798224999875,199.3313658749994,199.3313658749994,199.56502587499926,199.5762886249995,199.5762886249995,,,,,,,,,,,,,,,,,,,,,198.62858887499897,198.6366232499986,198.6366232499986,198.6366232499986,199.31772637499853,a,1,0.6735193749991595,None,199.3178805839998,199.31793658399874,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,40,40,0,,,,,,,,,bomb,,,,,a,1,0.5728557500005991,None,,,,,,,,,,,,,0,40,40,49,199.5762886249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.16363433399965,200.1731432919987,200.1731432919987,200.40739024999857,200.42021287499847,200.42021287499847,,,,,,,,,,,,,,,,,,,,,199.5683902919991,199.5762886249995,199.5762886249995,199.5762886249995,200.16339579199848,a,1,0.5728557500005991,None,200.16354083399892,200.16359545900013,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,41,41,0,,,,,,,,,vomit,,,,,a,1,0.5020441670003493,None,,,,,,,,,,,,,0,41,41,44,200.42021287499847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.92610499999864,200.93791958399925,200.93791958399925,201.17446704199938,201.18815920899942,201.18815920899942,,,,,,,,,,,,,,,,,,,,,200.41217612499895,200.42021287499847,200.42021287499847,200.42021287499847,200.92583224999908,a,1,0.5020441670003493,None,200.92600920899895,200.9260657499999,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,42,42,0,,,,,,,,,vacation,,,,,l,1,0.7175203330007207,None,,,,,,,,,,,,,0,42,42,17,201.18815920899942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.90966529199977,201.92155645899948,201.92155645899948,202.15766712499862,202.16922712499945,202.16922712499945,,,,,,,,,,,,,,,,,,,,,201.1802230839985,201.18815920899942,201.18815920899942,201.18815920899942,201.90934895899954,l,1,0.7175203330007207,None,201.90954199999942,201.90961391699966,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,43,43,0,,,,,,,,,cheer,,,,,l,1,0.6288432080000348,None,,,,,,,,,,,,,0,43,43,5,202.16922712499945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.80045729199992,202.81226429199887,202.81226429199887,203.048137374999,203.07400454199887,203.07400454199887,,,,,,,,,,,,,,,,,,,,,202.16140325000015,202.16922712499945,202.16922712499945,202.16922712499945,202.80021554199993,l,1,0.6288432080000348,None,202.80036324999855,202.80041808399983,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,44,44,0,,,,,,,,,heaven,,,,,l,1,0.5849283749994356,None,,,,,,,,,,,,,0,44,44,7,203.07400454199887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.6659256669991,203.67789962499955,203.67789962499955,203.91523308399883,203.92762541699994,203.92762541699994,,,,,,,,,,,,,,,,,,,,,203.05211720899933,203.07400454199887,203.07400454199887,203.07400454199887,203.66568441699928,l,1,0.5849283749994356,None,203.6658310419989,203.66588599999886,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,45,45,0,,,,,,,,,happy,,,,,l,1,0.5218686670013994,None,,,,,,,,,,,,,0,45,45,22,203.92762541699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45870162499887,204.4702592499998,204.4702592499998,204.70760212499954,204.71964720899996,204.71964720899996,,,,,,,,,,,,,,,,,,,,,203.91899525000008,203.92762541699994,203.92762541699994,203.92762541699994,204.45845912499863,l,1,0.5218686670013994,None,204.4586084169987,204.45866324999952,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,46,46,0,,,,,,,,,filth,,,,,a,1,0.6306750000003376,None,,,,,,,,,,,,,0,46,46,28,204.71964720899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.35888349999914,205.37068050000016,205.37068050000016,205.60741591700025,205.61937533399941,205.61937533399941,,,,,,,,,,,,,,,,,,,,,204.71140149999883,204.71964720899996,204.71964720899996,204.71964720899996,205.35863679199974,a,1,0.6306750000003376,None,205.35878658399997,205.35884108400023,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,47,47,0,,,,,,,,,caress,,,,,l,1,0.7908902089984622,None,,,,,,,,,,,,,0,47,47,0,205.61937533399941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.41643929199927,206.42854670899942,206.42854670899942,206.6651555419994,206.6787319999985,206.6787319999985,,,,,,,,,,,,,,,,,,,,,205.61123883399887,205.61937533399941,205.61937533399941,205.61937533399941,206.4161971249996,l,1,0.7908902089984622,None,206.41634541699932,206.4164002919988,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,48,48,0,,,,,,,,,honest,,,,,l,1,0.6417293750000681,None,,,,,,,,,,,,,0,48,48,12,206.6787319999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.32572783399883,207.33752341699983,207.33752341699983,207.57444466699963,207.58640566699978,207.58640566699978,,,,,,,,,,,,,,,,,,,,,206.67036466699938,206.6787319999985,206.6787319999985,206.6787319999985,207.32547945899933,l,1,0.6417293750000681,None,207.32563200000004,207.32568766700024,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,49,49,0,,,,,,,,,murder,,,,,a,1,1.9311957500012795,None,,,,,,,,,,,,,0,49,49,27,207.58640566699978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.52552608399856,209.53773004199866,209.53773004199866,209.77452449999873,209.791081166999,209.791081166999,,,,,,,,,,,,,,,,,,,,,207.5782692089997,207.58640566699978,207.58640566699978,207.58640566699978,209.52524637499846,a,1,1.9311957500012795,None,209.52540179199968,209.52548579199902,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.77480970899887,209.791081166999,209.791081166999,211.47629308399883,space,1.6790146670009563,None,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.47639345899915,211.48916604199985,211.48916604199985,,,,,,,,
