name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,categories,key_resp_C1.keys,key_resp_C1.corr,key_resp_C1.rt,key_resp_C1.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,reminder_C1.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.duration,ISI1500_C1.started,background_C.started,text_ISI1500_C1.started,ISI1500_C1.stopped,record_Task_C1.started,background_C_2.started,text_C1.started,key_resp_C1.started,record_Task_C1.stopped,trials_3.key_resp_C1.keys,trials_3.key_resp_C1.corr,trials_3.key_resp_C1.rt,trials_3.key_resp_C1.duration,feedback_C1.started,feedback_C1.stopped,ISI250_C1.started,background_C_4.started,text_ISI250_C1.started,background_C_4.stopped,text_ISI250_C1.stopped,ISI250_C1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,right,l,4,4,0,,,,,,,,,paradise,,,,,a,0,0.5279760410048766,None,,,,,,,,,,,,,,,,,,0,4,4,24,,,,,170.53911620799045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.36926966600004,171.3770126659947,171.3770126659947,171.61012579099042,171.6226230829925,171.6226230829925,,,,,,,,,,,,,,,,,,,,,170.53084074999788,170.53911620799045,170.53911620799045,170.53911620799045,171.07021079098922,a,0,0.5279760410048766,None,171.07035962499504,171.36920504098816,171.08614087499154,171.08614087499154,171.3770126659947,171.3770126659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,5,5,0,,,,,,,,,accident,,,,,a,1,0.5156102500041015,None,,,,,,,,,,,,,,,,,,0,5,5,30,,,,,171.6226230829925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1452175000013,172.15933662500174,172.15933662500174,172.39305654099735,172.4060893329879,172.4060893329879,,,,,,,,,,,,,,,,,,,,,171.6143156249891,171.6226230829925,171.6226230829925,171.6226230829925,172.14495562500088,a,1,0.5156102500041015,None,172.145117957989,172.14517841600173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,6,6,0,,,,,,,,,tragedy,,,,,l,0,0.5024825830041664,None,,,,,,,,,,,,,,,,,,0,6,6,39,,,,,172.4060893329879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.20991349998803,173.21804470798816,173.21804470798816,173.45239054098784,173.4645519159967,173.4645519159967,,,,,,,,,,,,,,,,,,,,,172.3977812910016,172.4060893329879,172.4060893329879,172.4060893329879,172.91128520799975,l,0,0.5024825830041664,None,172.91143999999622,173.20986462499422,172.9241701659921,172.9241701659921,173.21804470798816,173.21804470798816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,7,7,0,,,,,,,,,assault,,,,,a,1,0.5890420420037117,None,,,,,,,,,,,,,,,,,,0,7,7,35,,,,,173.4645519159967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.06142037500103,174.07355704098882,174.07355704098882,174.3092171249882,174.3206488750002,174.3206488750002,,,,,,,,,,,,,,,,,,,,,173.45668049999222,173.4645519159967,173.4645519159967,173.4645519159967,174.06109241599916,a,1,0.5890420420037117,None,174.06128658298985,174.06137058298918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,8,8,0,,,,,,,,,diploma,,,,,l,1,0.5830487920029555,None,,,,,,,,,,,,,,,,,,0,8,8,15,,,,,174.3206488750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.91172824999376,174.92377275000035,174.92377275000035,175.15914716599218,175.17055224999785,175.17055224999785,,,,,,,,,,,,,,,,,,,,,174.3127979159908,174.3206488750002,174.3206488750002,174.3206488750002,174.91147258300043,l,1,0.5830487920029555,None,174.91162924999662,174.91168804100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,9,9,0,,,,,,,,,filth,,,,,a,1,0.587038957994082,None,,,,,,,,,,,,,,,,,,0,9,9,28,,,,,175.17055224999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.76199104099942,175.77369774998806,175.77369774998806,176.00998291598808,176.0211999999883,176.0211999999883,,,,,,,,,,,,,,,,,,,,,175.16262770799221,175.17055224999785,175.17055224999785,175.17055224999785,175.76171920799243,a,1,0.587038957994082,None,175.7618908329896,175.761951374996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,10,10,0,,,,,,,,,kill,,,,,a,1,0.49009858300269116,None,,,,,,,,,,,,,,,,,,0,10,10,40,,,,,176.0211999999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.52012204099447,176.53193716600072,176.53193716600072,176.76888033299474,176.78109929099446,176.78109929099446,,,,,,,,,,,,,,,,,,,,,176.01343979100056,176.0211999999883,176.0211999999883,176.0211999999883,176.51986691600177,a,1,0.49009858300269116,None,176.52002266599447,176.52008241599833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,11,11,0,,,,,,,,,pollute,,,,,a,1,0.8258162920101313,None,,,,,,,,,,,,,,,,,,0,11,11,38,,,,,176.78109929099446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.61190341599286,177.62364349998825,177.62364349998825,177.8597784159938,177.8727715829882,177.8727715829882,,,,,,,,,,,,,,,,,,,,,176.77306112500082,176.78109929099446,176.78109929099446,176.78109929099446,177.6116337079875,a,1,0.8258162920101313,None,177.61179004098813,177.61186179099604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,12,12,0,,,,,,,,,cheer,,,,,l,1,0.6365794580051443,None,,,,,,,,,,,,,,,,,,0,12,12,5,,,,,177.8727715829882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.52439216600033,178.53543237499252,178.53543237499252,178.76924045800115,178.78135037499305,178.78135037499305,,,,,,,,,,,,,,,,,,,,,177.86452541599283,177.8727715829882,177.8727715829882,177.8727715829882,178.52413641598832,l,1,0.6365794580051443,None,178.5242904159968,178.5243500409997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,13,13,0,,,,,,,,,divorce,,,,,a,1,0.5553371249989141,None,,,,,,,,,,,,,,,,,,0,13,13,47,,,,,178.78135037499305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.34455020799942,179.35647370800143,179.35647370800143,179.59302887499507,179.6188471659989,179.6188471659989,,,,,,,,,,,,,,,,,,,,,178.77322233299492,178.78135037499305,178.78135037499305,178.78135037499305,179.3442953749909,a,1,0.5553371249989141,None,179.34445174998837,179.34451087498746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,14,14,0,,,,,,,,,vomit,,,,,a,1,0.7083944170008181,None,,,,,,,,,,,,,,,,,,0,14,14,44,,,,,179.6188471659989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.3374063329975,180.3493567080004,180.3493567080004,180.58594391599763,180.59823954099556,180.59823954099556,,,,,,,,,,,,,,,,,,,,,179.59675391599012,179.6188471659989,179.6188471659989,179.6188471659989,180.33708045798994,a,1,0.7083944170008181,None,180.33727929099405,180.33735537499888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,15,15,0,,,,,,,,,cancer,,,,,a,1,0.611211875002482,None,,,,,,,,,,,,,,,,,,0,15,15,42,,,,,180.59823954099556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2191753329971,181.23059004099923,181.23059004099923,181.46865358299692,181.48037033299624,181.48037033299624,,,,,,,,,,,,,,,,,,,,,180.59023862499453,180.59823954099556,180.59823954099556,180.59823954099556,181.2189220829896,a,1,0.611211875002482,None,181.2190731659939,181.21913291599776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,16,16,0,,,,,,,,,abuse,,,,,a,1,0.613984541996615,None,,,,,,,,,,,,,,,,,,0,16,16,25,,,,,181.48037033299624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.10427595800138,182.11661033298878,182.11661033298878,182.35267324998858,182.36421412498748,182.36421412498748,,,,,,,,,,,,,,,,,,,,,181.47217524998996,181.48037033299624,181.48037033299624,181.48037033299624,182.10395445799804,a,1,0.613984541996615,None,182.104148790997,182.10422508299234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,17,17,0,,,,,,,,,jail,,,,,l,0,0.9555117090058047,None,,,,,,,,,,,,,,,,,,0,17,17,48,,,,,182.36421412498748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.62611054099398,183.6348651659937,183.6348651659937,183.86949320799613,183.8821287079918,183.8821287079918,,,,,,,,,,,,,,,,,,,,,182.35640516599233,182.36421412498748,182.36421412498748,182.36421412498748,183.3277278329915,l,0,0.9555117090058047,None,183.32789333300025,183.62606320799387,183.34025287500117,183.34025287500117,183.6348651659937,183.6348651659937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,18,18,0,,,,,,,,,hatred,,,,,a,1,0.6094417090062052,None,,,,,,,,,,,,,,,,,,0,18,18,37,,,,,183.8821287079918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4951752909983,184.5071857909934,184.5071857909934,184.74358616599056,184.75603987499198,184.75603987499198,,,,,,,,,,,,,,,,,,,,,183.87413720799668,183.8821287079918,183.8821287079918,183.8821287079918,184.49492037500022,a,1,0.6094417090062052,None,184.4950739999913,184.49513508299424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,19,19,0,,,,,,,,,friend,,,,,l,1,0.5724894169979962,None,,,,,,,,,,,,,,,,,,0,19,19,6,,,,,184.75603987499198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.33762204099912,185.34937450000143,185.34937450000143,185.58608866599388,185.59842866599502,185.59842866599502,,,,,,,,,,,,,,,,,,,,,184.74763683299534,184.75603987499198,184.75603987499198,184.75603987499198,185.33728787499422,l,1,0.5724894169979962,None,185.33748520800145,185.33757079100178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,20,20,0,,,,,,,,,honor,,,,,a,0,0.5094647500081919,None,,,,,,,,,,,,,,,,,,0,20,20,18,,,,,185.59842866599502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.40958920799312,186.41866387499613,186.41866387499613,186.65282599999045,186.66484508299618,186.66484508299618,,,,,,,,,,,,,,,,,,,,,185.59012958299718,185.59842866599502,185.59842866599502,185.59842866599502,186.1114490829932,a,0,0.5094647500081919,None,186.1116000829934,186.4095352079894,186.12403516599443,186.12403516599443,186.41866387499613,186.41866387499613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,21,21,0,,,,,,,,,peace,,,,,l,1,0.616757540992694,None,,,,,,,,,,,,,,,,,,0,21,21,4,,,,,186.66484508299618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.2868832499953,187.29852279099578,187.29852279099578,187.53561716599506,187.54743691599288,187.54743691599288,,,,,,,,,,,,,,,,,,,,,186.65680054099357,186.66484508299618,186.66484508299618,186.66484508299618,187.28662470799463,l,1,0.616757540992694,None,187.28678270798991,187.28684420799254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,22,22,0,,,,,,,,,bomb,,,,,a,1,0.47627608399488963,None,,,,,,,,,,,,,,,,,,0,22,22,49,,,,,187.54743691599288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0281864159915,188.0402920829947,188.0402920829947,188.27648866600066,188.28797074999602,188.28797074999602,,,,,,,,,,,,,,,,,,,,,187.53915174999565,187.54743691599288,187.54743691599288,187.54743691599288,188.027933749996,a,1,0.47627608399488963,None,188.0280865829991,188.02814650000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,23,23,0,,,,,,,,,family,,,,,l,1,0.6534445419965778,None,,,,,,,,,,,,,,,,,,0,23,23,21,,,,,188.28797074999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.94443958299235,188.95632762499736,188.95632762499736,189.19289179099724,189.21882266599278,189.21882266599278,,,,,,,,,,,,,,,,,,,,,188.28006325000024,188.28797074999602,188.28797074999602,188.28797074999602,188.94418729099561,l,1,0.6534445419965778,None,188.944340749993,188.9444002909877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,24,24,0,,,,,,,,,loyal,,,,,l,1,0.5600771659956081,None,,,,,,,,,,,,,,,,,,0,24,24,8,,,,,189.21882266599278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.78767137500108,189.79961124999681,189.79961124999681,190.03563133299758,190.04773741599638,190.04773741599638,,,,,,,,,,,,,,,,,,,,,189.19698504099506,189.21882266599278,189.21882266599278,189.21882266599278,189.78740441599803,l,1,0.5600771659956081,None,189.78756945799978,189.78763087499829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,25,25,0,,,,,,,,,caress,,,,,a,0,0.4817489580018446,None,,,,,,,,,,,,,,,,,,0,25,25,0,,,,,190.04773741599638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.83628066600068,190.84400683299464,190.84400683299464,191.08572808299505,191.0975838329905,191.0975838329905,,,,,,,,,,,,,,,,,,,,,190.03949049999937,190.04773741599638,190.04773741599638,190.04773741599638,190.53684812498977,a,0,0.4817489580018446,None,190.53700166600174,190.83621454099193,190.54951129099936,190.54951129099936,190.84400683299464,190.84400683299464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,26,26,0,,,,,,,,,miracle,,,,,l,1,0.6589668330125278,None,,,,,,,,,,,,,,,,,,0,26,26,19,,,,,191.0975838329905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.76207370799966,191.77369120799995,191.77369120799995,192.00947720799013,192.021095374992,192.021095374992,,,,,,,,,,,,,,,,,,,,,191.0896776659938,191.0975838329905,191.0975838329905,191.0975838329905,191.76173158299935,l,1,0.6589668330125278,None,191.76192887499928,191.7620219579985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,27,27,0,,,,,,,,,pleasure,,,,,l,1,0.5324338749924209,None,,,,,,,,,,,,,,,,,,0,27,27,9,,,,,192.021095374992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.5621519999986,192.57602445800148,192.57602445800148,192.80897425000148,192.82036920799874,192.82036920799874,,,,,,,,,,,,,,,,,,,,,192.01316641599988,192.021095374992,192.021095374992,192.021095374992,192.56189308299508,l,1,0.5324338749924209,None,192.56205154099735,192.56211187499866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,28,28,0,,,,,,,,,lucky,,,,,l,1,0.5386648749990854,None,,,,,,,,,,,,,,,,,,0,28,28,13,,,,,192.82036920799874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.36198079099995,193.37369324998872,193.37369324998872,193.60975904099178,193.62292662500113,193.62292662500113,,,,,,,,,,,,,,,,,,,,,192.8124417079962,192.82036920799874,192.82036920799874,192.82036920799874,193.36171579099027,l,1,0.5386648749990854,None,193.36187983299897,193.3619403749908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,29,29,0,,,,,,,,,laughter,,,,,l,1,0.6278252500051167,None,,,,,,,,,,,,,,,,,,0,29,29,23,,,,,193.62292662500113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2546474999981,194.26655624998966,194.26655624998966,194.50256662500033,194.51495479099685,194.51495479099685,,,,,,,,,,,,,,,,,,,,,193.61432462499943,193.62292662500113,193.62292662500113,193.62292662500113,194.2543287909939,l,1,0.6278252500051167,None,194.25452112499624,194.2545969579951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,30,30,0,,,,,,,,,rotten,,,,,a,1,0.8307723330071894,None,,,,,,,,,,,,,,,,,,0,30,30,45,,,,,194.51495479099685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.35437020799145,195.36606991599547,195.36606991599547,195.60277466599655,195.6149675409979,195.6149675409979,,,,,,,,,,,,,,,,,,,,,194.50687020798796,194.51495479099685,194.51495479099685,194.51495479099685,195.3541064579913,a,1,0.8307723330071894,None,195.3542657079961,195.35432674999174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
